
 num     #instances         #bytes  class name
 489:            19            304  java.util.LinkedHashMap$LinkedEntrySet
 490:             2            288  [Lcom.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket;
 491:             9            288  com.mongodb.WriteConcern
 492:             9            288  io.netty.channel.nio.SelectedSelectionKeySet
 493:             9            288  java.security.Permissions
 494:            12            288  java.util.Collections$SingletonList
 495:             9            288  java.util.concurrent.Semaphore$NonfairSync
 496:             4            288  java.util.concurrent.ThreadPoolExecutor
 497:             9            288  java.util.logging.Level
 498:             9            288  jdk.internal.org.objectweb.asm.Type
 499:            18            288  org.bson.BsonInt32
 500:            12            288  sun.management.MemoryUsageCompositeData
 501:             9            288  sun.nio.ch.AllocatedNativeObject
 502:             3            288  sun.nio.ch.ServerSocketChannelImpl
 503:             9            288  sun.security.jca.ProviderConfig
 504:             6            288  sun.util.locale.provider.LocaleResources$ResourceReference
 505:             7            280  sun.misc.Cleaner
 506:            11            264  java.net.StandardSocketOptions$StdSocketOption
 507:             8            256  com.fasterxml.jackson.databind.util.ClassUtil$Ctor
 508:             2            256  io.vertx.core.http.HttpServerOptions
 509:            16            256  java.lang.ThreadLocal
 510:             4            256  java.security.SecureRandom
 511:             4            256  java.text.SimpleDateFormat
 512:             8            256  java.util.ArrayList$ListItr
 513:            16            256  java.util.LinkedHashMap$LinkedKeySet
 514:             8            256  java.util.Stack
 515:             8            256  javax.management.MBeanNotificationInfo
 516:             8            256  sun.misc.ProxyGenerator$PrimitiveTypeInfo
 517:             2            256  sun.nio.ch.DatagramChannelImpl
 518:             8            256  sun.nio.ch.Invoker$2
 519:             8            256  sun.reflect.generics.tree.MethodTypeSignature
 520:             8            256  sun.security.x509.GeneralSubtree
 521:             8            248  [Ljava.lang.invoke.LambdaForm$BasicType;
 522:             6            240  [Ljava.lang.invoke.BoundMethodHandle$SpeciesData;
 523:            14            240  [Ljavax.management.MBeanConstructorInfo;
 524:             3            240  com.fasterxml.jackson.databind.deser.std.StdValueInstantiator
 525:            10            240  com.sun.jmx.remote.internal.ArrayNotificationBuffer$NamedNotification
 526:            10            240  java.security.CryptoPrimitive
 527:             6            240  java.util.EnumMap
 528:             5            240  java.util.Properties
 529:            10            240  java.util.regex.Pattern$Start
 530:             6            240  sun.management.MemoryPoolImpl$CollectionSensor
 531:             6            240  sun.management.MemoryPoolImpl$PoolSensor
 532:             6            240  sun.reflect.generics.repository.MethodRepository
 533:            10            240  sun.rmi.runtime.Log$LoggerLog
 534:            15            240  sun.security.x509.RFC822Name
 535:            11            232  [Ljava.lang.StackTraceElement;
 536:            10            232  [Ljava.security.ProtectionDomain;
 537:             2            224  [Lcom.fasterxml.jackson.databind.DeserializationFeature;
 538:             2            224  [Lcom.fasterxml.jackson.databind.SerializationFeature;
 539:             7            224  java.io.FileInputStream
 540:             7            224  java.lang.StackTraceElement
 541:             7            224  java.lang.UnsupportedOperationException
 542:             7            224  java.lang.reflect.Proxy$Key1
 543:             7            224  java.lang.reflect.WeakCache$CacheValue
 544:             7            224  java.nio.DirectByteBuffer$Deallocator
 545:             7            224  java.util.Collections$UnmodifiableMap
 546:             9            216  com.fasterxml.jackson.annotation.JsonFormat$Shape
 547:             9            216  java.util.logging.Level$KnownLevel
 548:             9            216  java.util.regex.Pattern$BitClass
 549:             9            216  java.util.zip.ZStreamRef
 550:             9            216  org.bson.AbstractBsonReader$State
 551:             9            216  sun.nio.ch.AsynchronousChannelGroupImpl$1
 552:             9            216  sun.util.logging.PlatformLogger$Level
 553:             2            208  [Lcom.fasterxml.jackson.databind.MapperFeature;
 554:            13            208  [Ljava.lang.annotation.Annotation;
 555:             7            208  [Ljava.lang.invoke.LambdaForm$NamedFunction;
 556:             2            208  io.netty.channel.socket.nio.NioDatagramChannel
 557:             2            208  io.netty.util.internal.ThreadLocalRandom
 558:             2            208  io.vertx.core.http.impl.HttpServerImpl
 559:             2            208  io.vertx.core.net.NetClientOptions
 560:            13            208  org.bson.codecs.configuration.Optional$Some
 561:             2            200  [Ljava.text.DateFormat$Field;
 562:             7            200  [Lorg.bson.AbstractBsonWriter$State;
 563:             5            200  io.netty.channel.nio.AbstractNioMessageChannel$NioMessageUnsafe
 564:             5            200  java.lang.ClassLoader$NativeLibrary
 565:             5            200  java.lang.invoke.BoundMethodHandle$SpeciesData
 566:             5            200  java.text.DigitList
 567:             5            200  java.util.stream.StreamOpFlag
 568:             8            192  com.fasterxml.jackson.databind.util.LRUMap
 569:             8            192  com.mongodb.connection.RequestMessage$OpCode
 570:             2            192  com.mongodb.connection.ServerDescription$Builder
 571:             8            192  com.sun.jmx.interceptor.DefaultMBeanServerInterceptor$ListenerWrapper
 572:             6            192  io.netty.buffer.PoolThreadCache$NormalMemoryRegionCache
 573:             3            192  io.netty.channel.socket.nio.NioServerSocketChannel$NioServerSocketChannelConfig
 574:             6            192  java.lang.invoke.LambdaForm$BasicType
 575:             8            192  java.lang.invoke.MethodHandleImpl$Intrinsic
 576:             8            192  java.math.RoundingMode
 577:            12            192  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableEntry
 578:             6            192  java.util.RegularEnumSet
 579:             8            192  java.util.regex.Pattern$Single
 580:             8            192  jdk.net.SocketFlow$Status
 581:             6            192  sun.management.NotificationEmitterSupport$ListenerInfo
 582:             4            192  sun.nio.cs.StreamEncoder
 583:             6            192  sun.reflect.annotation.AnnotationType
 584:            12            192  sun.security.ec.ECParameters
 585:             2            192  sun.security.jgss.SunProvider
 586:             3            192  sun.security.provider.NativePRNG$RandomIO
 587:            11            176  java.lang.Boolean
 588:            11            176  java.util.Collections$SingletonSet
 589:             2            176  javax.management.remote.rmi.NoCallStackClassLoader
 590:             7            168  [Ljava.net.InetAddress;
 591:             1            168  [[Ljava.math.BigInteger;
 592:             3            168  com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer
 593:             3            168  com.fasterxml.jackson.databind.cfg.BaseSettings
 594:             3            168  com.fasterxml.jackson.databind.deser.std.MapDeserializer
 595:             3            168  io.vertx.core.DeploymentOptions
 596:             7            168  java.net.NetPermission
 597:             7            168  java.util.regex.Pattern$1
 598:             3            168  javax.management.openmbean.OpenMBeanOperationInfoSupport
 599:             7            168  org.bson.BsonBinarySubType
 600:             7            168  sun.management.counter.Units
 601:             3            168  sun.rmi.transport.Target
 602:             3            168  sun.rmi.transport.tcp.TCPChannel
 603:             3            168  sun.rmi.transport.tcp.TCPConnection
 604:             7            168  sun.security.x509.AccessDescription
 605:             7            168  sun.security.x509.NetscapeCertTypeExtension$MapEntry
 606:             4            160  [Lio.netty.buffer.PoolArena;
 607:             2            160  [Ljava.util.concurrent.RunnableScheduledFuture;
 608:             4            160  com.fasterxml.jackson.core.Base64Variant
 609:             2            160  com.fasterxml.jackson.databind.SerializationConfig
 610:            10            160  com.mongodb.TagSet
 611:             2            160  io.netty.resolver.dns.DnsNameResolver
 612:            10            160  io.vertx.core.impl.OrderedExecutorFactory$OrderedExecutor$$Lambda$16/173099767
 613:             4            160  io.vertx.core.impl.VertxThreadFactory
 614:            10            160  io.vertx.core.json.JsonObject
 615:             4            160  java.io.BufferedInputStream
 616:             5            160  java.lang.StringCoding$StringEncoder
 617:             5            160  java.nio.channels.ClosedChannelException
 618:             2            160  java.util.concurrent.ScheduledThreadPoolExecutor
 619:            10            160  java.util.regex.Pattern$BranchConn
 620:             5            160  javax.management.StandardEmitterMBean
 621:             4            160  org.bson.BsonBinaryReader$Context
 622:             2            160  sun.net.www.protocol.jar.URLJarFile
 623:             5            160  sun.security.ssl.CipherSuite$MacAlg
 624:             5            160  sun.security.ssl.SignatureAndHashAlgorithm$SignatureAlgorithm
 625:             5            160  sun.security.x509.AuthorityInfoAccessExtension
 626:             5            160  sun.util.locale.provider.LocaleProviderAdapter$Type
 627:             6            152  [[Ljava.lang.annotation.Annotation;
 628:             1            152  sun.nio.ch.UnixAsynchronousSocketChannelImpl
 629:             2            144  [Ljava.math.BigDecimal;
 630:             6            144  [Ljava.util.Map$Entry;
 631:             8            144  [Lsun.reflect.generics.tree.TypeSignature;
 632:             6            144  com.fasterxml.jackson.annotation.JsonAutoDetect$Visibility
 633:             6            144  com.fasterxml.jackson.annotation.JsonInclude$Include
 634:             6            144  com.fasterxml.jackson.core.JsonParser$NumberType
 635:             2            144  com.fasterxml.jackson.databind.DeserializationConfig
 636:             2            144  com.fasterxml.jackson.databind.deser.DefaultDeserializationContext$Impl
 637:             2            144  com.fasterxml.jackson.databind.ser.DefaultSerializerProvider$Impl
 638:             6            144  com.mongodb.connection.AsynchronousSocketChannelStream$BasicCompletionHandler
 639:             6            144  com.mongodb.connection.ClusterDescription
 640:             6            144  com.mongodb.connection.FutureAsyncCompletionHandler
 641:             6            144  com.mongodb.internal.connection.PowerOfTwoBufferPool$PooledByteBufNIO
 642:             9            144  io.netty.channel.nio.NioEventLoop$1
 643:             9            144  io.netty.channel.nio.NioEventLoop$2
 644:             6            144  io.vertx.core.impl.CloseHooks
 645:             3            144  io.vertx.core.impl.DeploymentManager$DeploymentImpl
 646:             6            144  java.lang.Thread$State
 647:             3            144  java.lang.ThreadGroup
 648:             6            144  java.net.InetAddress$CacheEntry
 649:             3            144  java.net.SocketInputStream
 650:             3            144  java.net.SocketOutputStream
 651:             9            144  java.rmi.server.Operation
 652:             6            144  java.util.LinkedList$Node
 653:             3            144  java.util.concurrent.LinkedBlockingQueue
 654:             3            144  javax.management.openmbean.TabularType
 655:             6            144  org.bson.AbstractBsonWriter$State
 656:             6            144  org.bson.codecs.configuration.ProvidersCodecRegistry
 657:             6            144  sun.misc.PerfCounter
 658:             3            144  sun.misc.URLClassPath
 659:             6            144  sun.nio.ch.Util$BufferCache
 660:             6            144  sun.reflect.generics.scope.MethodScope
 661:             6            144  sun.security.ssl.ProtocolVersion
 662:             6            144  sun.security.util.DisabledAlgorithmConstraints$KeySizeConstraint$Operator
 663:             2            128  com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer
 664:             2            128  com.fasterxml.jackson.databind.ObjectMapper
 665:             4            128  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$ArrayMapping
 666:             4            128  io.netty.buffer.EmptyByteBuf
 667:             2            128  io.netty.channel.socket.nio.NioDatagramChannelConfig
 668:             2            128  io.netty.util.Recycler$Stack
 669:             2            128  java.io.ExpiringCache$1
 670:             4            128  java.net.Socket
 671:             4            128  java.util.LinkedHashMap$LinkedEntryIterator
 672:             4            128  java.util.PropertyPermission
 673:             8            128  java.util.TreeSet
 674:             4            128  sun.security.ssl.CipherSuite$PRF
 675:             1            120  [[Ljava.lang.String;
 676:             3            120  com.fasterxml.jackson.databind.introspect.AnnotatedMethod
 677:             5            120  com.mongodb.AuthenticationMechanism
 678:             5            120  com.mongodb.connection.AsynchronousSocketChannelStream$AsyncWritableByteChannelAdapter$WriteCompletionHandler
 679:             3            120  io.netty.channel.group.DefaultChannelGroup
 680:             5            120  io.netty.util.internal.UnsafeAtomicIntegerFieldUpdater
 681:             1            120  io.vertx.core.impl.VertxImpl
 682:             5            120  io.vertx.core.net.impl.HandlerManager
 683:             3            120  io.vertx.core.net.impl.VertxEventLoopGroup
 684:             5            120  java.io.BufferedOutputStream
 685:             3            120  java.lang.invoke.BoundMethodHandle$Species_LL
 686:             5            120  java.util.Collections$SetFromMap
 687:             5            120  java.util.stream.StreamOpFlag$Type
 688:             3            120  javax.net.ssl.SSLParameters
 689:             5            120  org.bson.BsonContextType
 690:             3            120  sun.misc.FloatingDecimal$BinaryToASCIIBuffer
 691:             5            120  sun.misc.FloatingDecimal$PreparedASCIIToBinaryBuffer
 692:             5            120  sun.misc.MetaIndex
 693:             3            120  sun.rmi.transport.WeakRef
 694:             3            120  sun.rmi.transport.tcp.TCPTransport$ConnectionHandler
 695:             5            120  sun.security.jca.ServiceId
 696:             2            112  [Ljava.lang.invoke.MethodType;
 697:             2            112  [Ljava.security.CryptoPrimitive;
 698:             2            112  [Ljavax.management.openmbean.OpenType;
 699:             2            112  com.fasterxml.jackson.databind.MappingJsonFactory
 700:             2            112  io.netty.buffer.PooledByteBufAllocator
 701:             2            112  io.netty.util.ResourceLeakDetector$DefaultResourceLeak
 702:             2            112  java.net.SocketPermission
 703:             2            112  java.util.concurrent.ConcurrentHashMap$KeyIterator
 704:             2            112  org.bson.BsonBinaryWriter
 705:             2            112  sun.nio.ch.DatagramSocketAdaptor
 706:             1            104  sun.security.ssl.SSLSessionImpl
 707:             1             96  [[J
 708:             4             96  com.fasterxml.jackson.annotation.JsonCreator$Mode
 709:             4             96  com.fasterxml.jackson.core.JsonFactory$Feature
 710:             6             96  com.mongodb.connection.ClusterDescription$1
 711:             4             96  com.mongodb.connection.ClusterType
 712:             2             96  com.mongodb.connection.ReplyHeader
 713:             6             96  com.mongodb.diagnostics.logging.JULLogger
 714:             1             96  com.sun.crypto.provider.SunJCE
 715:             3             96  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$EnumMapping
 716:             2             96  com.sun.jmx.mbeanserver.MBeanIntrospector$MBeanInfoMap
 717:             2             96  com.sun.jmx.mbeanserver.MBeanIntrospector$PerInterfaceMap
 718:             1             96  com.sun.net.ssl.internal.ssl.Provider
 719:             6             96  com.sun.proxy.$Proxy2
 720:             1             96  com.sun.security.sasl.Provider
 721:             2             96  io.netty.bootstrap.AbstractBootstrap$PendingRegistrationPromise
 722:             3             96  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor
 723:             4             96  io.netty.util.ResourceLeakDetector$Level
 724:             4             96  io.netty.util.internal.UnsafeAtomicReferenceFieldUpdater
 725:             2             96  io.vertx.core.http.Http2Settings
 726:             2             96  io.vertx.core.net.impl.NetClientImpl
 727:             4             96  io.vertx.core.net.impl.ServerID
 728:             2             96  io.vertx.redis.impl.RedisConnection
 729:             4             96  io.vertx.redis.impl.RedisConnection$State
 730:             3             96  java.io.FilePermission
 731:             4             96  java.io.OutputStreamWriter
 732:             3             96  java.lang.StringCoding$StringDecoder
 733:             2             96  java.nio.HeapByteBufferR
 734:             3             96  java.security.BasicPermissionCollection
 735:             4             96  java.util.Collections$UnmodifiableList$1
 736:             6             96  java.util.LinkedHashMap$LinkedValues
 737:             4             96  java.util.concurrent.ConcurrentHashMap$KeySetView
 738:             2             96  java.util.concurrent.locks.ReentrantReadWriteLock$NonfairSync
 739:             4             96  java.util.jar.Manifest
 740:             4             96  java.util.regex.Pattern$5
 741:             4             96  java.util.stream.StreamShape
 742:             6             96  org.bson.BsonArray
 743:             6             96  org.bson.BsonDocument
 744:             4             96  org.bson.ByteBufNIO
 745:             4             96  org.bson.UuidRepresentation
 746:             6             96  org.bson.codecs.configuration.CodecCache
 747:             4             96  org.bson.io.ByteBufferBsonInput
 748:             1             96  org.jcp.xml.dsig.internal.dom.XMLDSigRI
 749:             2             96  sun.management.GarbageCollectorImpl
 750:             1             96  sun.misc.Launcher$AppClassLoader
 751:             3             96  sun.nio.ch.ServerSocketAdaptor
 752:             3             96  sun.reflect.UnsafeQualifiedObjectFieldAccessorImpl
 753:             3             96  sun.reflect.UnsafeStaticObjectFieldAccessorImpl
 754:             3             96  sun.reflect.generics.reflectiveObjects.WildcardTypeImpl
 755:             3             96  sun.rmi.transport.LiveRef
 756:             1             96  sun.security.ec.SunEC
 757:             1             96  sun.security.jca.ProviderList$1
 758:             1             96  sun.security.provider.Sun
 759:             1             96  sun.security.rsa.SunRsaSign
 760:             1             96  sun.security.smartcardio.SunPCSC
 761:             3             96  sun.security.x509.ExtendedKeyUsageExtension
 762:             3             96  sun.security.x509.IssuerAlternativeNameExtension
 763:             3             96  sun.security.x509.OtherName
 764:             3             96  sun.security.x509.PolicyMappingsExtension
 765:             3             96  sun.util.locale.provider.LocaleServiceProviderPool
 766:             3             88  [Lcom.fasterxml.jackson.databind.util.ClassUtil$Ctor;
 767:             3             88  [Lio.vertx.core.http.HttpVersion;
 768:             3             88  [Ljava.rmi.server.Operation;
 769:             1             88  io.netty.buffer.PooledUnsafeDirectByteBuf
 770:             1             88  io.vertx.core.net.NetServerOptions
 771:             1             88  sun.misc.Launcher$ExtClassLoader
 772:             1             88  sun.nio.ch.EPollPort
 773:             2             80  [F
 774:             2             80  [Lcom.fasterxml.jackson.annotation.JsonAutoDetect$Visibility;
 775:             1             80  [Lio.vertx.core.eventbus.MessageCodec;
 776:             2             80  [Ljava.lang.management.MemoryUsage;
 777:             2             80  [Ljava.util.stream.StreamOpFlag$Type;
 778:             1             80  [Lsun.security.ssl.CipherSuite$KeyExchange;
 779:             2             80  com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer$TableInfo
 780:             2             80  com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer
 781:             5             80  com.mongodb.connection.AsynchronousSocketChannelStream$AsyncWritableByteChannelAdapter
 782:             2             80  com.mongodb.connection.CommandMessage
 783:             1             80  com.mongodb.connection.InternalStreamConnection
 784:             2             80  com.mongodb.connection.SocketSettings
 785:             2             80  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$TabularMapping
 786:             1             80  com.sun.jmx.remote.util.ClassLoaderWithRepository
 787:             5             80  com.sun.proxy.$Proxy3
 788:             2             80  io.github.giovibal.mqtt.ConfigParser
 789:             1             80  io.netty.buffer.PoolChunk
 790:             2             80  io.netty.util.Signal
 791:             1             80  io.vertx.core.net.impl.NetServerImpl
 792:             2             80  java.io.BufferedWriter
 793:             2             80  java.io.ExpiringCache
 794:             2             80  java.lang.invoke.MethodHandleImpl$AsVarargsCollector
 795:             2             80  java.util.Collections$SynchronizedSortedMap
 796:             2             80  java.util.HashMap$EntryIterator
 797:             5             80  java.util.HashMap$EntrySet
 798:             2             80  java.util.Locale$Category
 799:             2             80  javax.management.remote.rmi.RMIConnectionImpl$4
 800:             2             80  org.bson.BsonBinaryReader
 801:             2             80  org.bson.BsonBinaryWriter$Context
 802:             2             80  sun.management.MemoryManagerImpl
 803:             1             80  sun.reflect.misc.MethodUtil
 804:             1             72  [Lcom.fasterxml.jackson.core.JsonToken;
 805:             2             72  [Lio.netty.util.concurrent.EventExecutor;
 806:             1             72  [Ljava.lang.invoke.LambdaFormEditor$Transform$Kind;
 807:             1             72  [Ljavax.management.openmbean.SimpleType;
 808:             2             72  [Lsun.security.jca.ProviderConfig;
 809:             1             72  com.fasterxml.jackson.core.util.InternCache
 810:             3             72  com.fasterxml.jackson.databind.PropertyName
 811:             3             72  com.fasterxml.jackson.databind.cfg.SerializerFactoryConfig
 812:             1             72  com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector
 813:             3             72  com.fasterxml.jackson.databind.ser.std.NumberSerializer
 814:             3             72  io.github.giovibal.mqtt.MQTTPacketTokenizer$MqttTokenizerState
 815:             3             72  io.netty.buffer.PoolArena$SizeClass
 816:             1             72  io.netty.buffer.PoolThreadCache
 817:             3             72  io.netty.channel.ChannelMetadata
 818:             1             72  io.netty.util.ResourceLeakDetector
 819:             3             72  io.vertx.core.http.ClientAuth
 820:             3             72  io.vertx.core.http.HttpVersion
 821:             3             72  io.vertx.core.impl.DeploymentManager$VerticleHolder
 822:             3             72  io.vertx.core.net.impl.AsyncResolveConnectHelper
 823:             3             72  io.vertx.core.net.impl.HandlerHolder
 824:             3             72  io.vertx.core.net.impl.HandlerManager$Handlers
 825:             3             72  io.vertx.core.net.impl.VertxEventLoopGroup$EventLoopHolder
 826:             3             72  java.io.FilePermissionCollection
 827:             3             72  java.lang.annotation.RetentionPolicy
 828:             3             72  java.security.SecurityPermission
 829:             3             72  java.util.Collections$SynchronizedSet
 830:             1             72  java.util.ResourceBundle$RBClassLoader
 831:             3             72  java.util.concurrent.LinkedBlockingQueue$Node
 832:             1             72  java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask
 833:             3             72  java.util.concurrent.atomic.AtomicMarkableReference$Pair
 834:             3             72  java.util.concurrent.locks.ReentrantReadWriteLock
 835:             1             72  java.util.logging.LogManager$RootLogger
 836:             3             72  java.util.regex.Pattern$Dollar
 837:             3             72  java.util.regex.Pattern$Ques
 838:             3             72  java.util.stream.Collector$Characteristics
 839:             3             72  sun.misc.FloatingDecimal$ExceptionalBinaryToASCIIBuffer
 840:             3             72  sun.misc.Signal
 841:             3             72  sun.nio.ch.EPollPort$Event
 842:             3             72  sun.reflect.generics.tree.Wildcard
 843:             3             72  sun.security.action.GetPropertyAction
 844:             3             72  sun.security.provider.NativePRNG$Variant
 845:             3             72  sun.security.ssl.CipherSuite$CipherType
 846:             3             72  sun.security.util.DisabledAlgorithmConstraints
 847:             3             72  sun.security.util.DisabledAlgorithmConstraints$KeySizeConstraint
 848:             3             72  sun.security.x509.CertificatePolicyMap
 849:             1             72  sun.util.locale.provider.JRELocaleProviderAdapter
 850:             3             72  sun.util.resources.ParallelListResourceBundle$KeySet
 851:             1             64  [Lcom.fasterxml.jackson.core.JsonParser$Feature;
 852:             3             64  [Lcom.fasterxml.jackson.databind.ser.Serializers;
 853:             2             64  [Lio.netty.util.ResourceLeakDetector$Level;
 854:             2             64  [Ljava.lang.annotation.RetentionPolicy;
 855:             2             64  [Ljava.util.stream.Collector$Characteristics;
 856:             2             64  com.fasterxml.jackson.core.util.DefaultPrettyPrinter
 857:             1             64  com.mongodb.async.client.MongoClientSettings
 858:             2             64  com.mongodb.connection.AsynchronousSocketChannelStream$1
 859:             2             64  com.mongodb.connection.AsynchronousSocketChannelStream$2
 860:             2             64  com.mongodb.connection.ByteBufferBsonOutput
 861:             1             64  com.mongodb.connection.ConnectionPoolSettings
 862:             1             64  com.mongodb.connection.SingleServerCluster
 863:             2             64  com.mongodb.event.ConnectionMessageReceivedEvent
 864:             2             64  com.mongodb.event.ConnectionMessagesSentEvent
 865:             2             64  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CollectionMapping
 866:             1             64  com.sun.jmx.remote.internal.ArrayNotificationBuffer
 867:             2             64  io.netty.channel.nio.NioEventLoopGroup
 868:             2             64  io.netty.resolver.dns.DefaultDnsCache
 869:             2             64  io.netty.util.Recycler$DefaultHandle
 870:             2             64  io.netty.util.Signal$SignalConstant
 871:             2             64  io.netty.util.concurrent.DefaultThreadFactory
 872:             4             64  io.netty.util.concurrent.SingleThreadEventExecutor$5
 873:             4             64  io.netty.util.internal.TypeParameterMatcher$ReflectiveMatcher
 874:             1             64  io.vertx.core.dns.AddressResolverOptions
 875:             2             64  io.vertx.core.http.impl.HttpServerImpl$HttpServerRequestStreamImpl
 876:             2             64  io.vertx.core.http.impl.HttpServerImpl$ServerWebSocketStreamImpl
 877:             2             64  io.vertx.core.impl.AddressResolver$1$1
 878:             2             64  io.vertx.redis.impl.ReplyParser
 879:             2             64  java.io.FileOutputStream
 880:             2             64  java.io.PrintStream
 881:             2             64  java.lang.ClassValue$Entry
 882:             2             64  java.lang.VirtualMachineError
 883:             2             64  java.lang.ref.ReferenceQueue$Null
 884:             4             64  java.nio.channels.spi.AbstractSelector$1
 885:             2             64  java.util.PriorityQueue
 886:             2             64  java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue
 887:             2             64  java.util.concurrent.SynchronousQueue
 888:             2             64  java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl
 889:             2             64  javax.management.MBeanConstructorInfo
 890:             1             64  javax.management.remote.rmi.RMIConnectionImpl
 891:             1             64  javax.management.remote.rmi.RMIConnectorServer
 892:             4             64  org.bson.codecs.BsonDocumentCodec
 893:             2             64  sun.management.GcInfoCompositeData
 894:             2             64  sun.reflect.UnsafeObjectFieldAccessorImpl
 895:             2             64  sun.reflect.generics.repository.ConstructorRepository
 896:             2             64  sun.rmi.server.UnicastServerRef2
 897:             2             64  sun.rmi.transport.tcp.TCPTransport
 898:             4             64  sun.security.provider.NativePRNG
 899:             2             64  sun.security.util.MemoryCache
 900:             2             64  sun.security.x509.PrivateKeyUsageExtension
 901:             1             56  [Lcom.fasterxml.jackson.annotation.JsonFormat$Shape;
 902:             1             56  [Lcom.fasterxml.jackson.core.JsonGenerator$Feature;
 903:             1             56  [Ljava.lang.Runnable;
 904:             1             56  [Lorg.bson.AbstractBsonReader$State;
 905:             1             56  [Lsun.util.logging.PlatformLogger$Level;
 906:             1             56  [[I
 907:             1             56  com.mongodb.connection.DefaultClusterableServerFactory
 908:             1             56  com.mongodb.connection.DefaultConnectionPool
 909:             1             56  com.mongodb.connection.DefaultServer
 910:             1             56  com.mongodb.connection.DefaultServerMonitor
 911:             1             56  com.sun.jmx.remote.internal.ServerNotifForwarder
 912:             1             56  com.sun.management.GcInfo
 913:             1             56  io.netty.util.concurrent.GlobalEventExecutor
 914:             1             56  java.util.logging.ConsoleHandler
 915:             1             56  java.util.logging.LogManager
 916:             1             56  javax.management.remote.rmi.RMIJRMPServerImpl
 917:             1             56  sun.rmi.runtime.Log$InternalStreamHandler
 918:             1             56  sun.security.provider.SHA
 919:             1             48  [Lcom.mongodb.connection.RequestMessage$OpCode;
 920:             2             48  [Lcom.mongodb.connection.ServerDescription;
 921:             1             48  [Lcom.mongodb.connection.ServerType;
 922:             2             48  [Lio.netty.channel.socket.InternetProtocolFamily;
 923:             2             48  [Lio.netty.util.concurrent.GenericFutureListener;
 924:             1             48  [Ljava.lang.invoke.MethodHandleImpl$Intrinsic;
 925:             1             48  [Ljava.math.RoundingMode;
 926:             1             48  [Ljava.util.concurrent.TimeUnit;
 927:             1             48  [Ljdk.net.SocketFlow$Status;
 928:             1             48  [Lorg.bson.BsonBinarySubType;
 929:             1             48  [Lsun.management.counter.Units;
 930:             1             48  [Lsun.security.ssl.SignatureAndHashAlgorithm$HashAlgorithm;
 931:             1             48  [Lsun.security.x509.NetscapeCertTypeExtension$MapEntry;
 932:             1             48  [[Ljava.lang.Object;
 933:             2             48  com.fasterxml.jackson.databind.deser.DeserializerCache
 934:             2             48  com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$StringKD
 935:             3             48  com.fasterxml.jackson.databind.introspect.BasicClassIntrospector
 936:             2             48  com.fasterxml.jackson.databind.introspect.SimpleMixInResolver
 937:             3             48  com.fasterxml.jackson.databind.ser.BeanSerializerFactory
 938:             2             48  com.fasterxml.jackson.databind.ser.SerializerCache
 939:             2             48  com.fasterxml.jackson.databind.ser.std.BooleanSerializer
 940:             2             48  com.fasterxml.jackson.databind.type.ClassKey
 941:             1             48  com.fasterxml.jackson.databind.util.StdDateFormat
 942:             2             48  com.mongodb.MongoNamespace
 943:             3             48  com.mongodb.ReadConcern
 944:             2             48  com.mongodb.ReadConcernLevel
 945:             2             48  com.mongodb.connection.AsynchronousSocketChannelStreamFactory
 946:             2             48  com.mongodb.connection.ChangeEvent
 947:             2             48  com.mongodb.connection.ClusterConnectionMode
 948:             1             48  com.mongodb.connection.ClusterSettings
 949:             2             48  com.mongodb.connection.InternalStreamConnectionFactory
 950:             2             48  com.mongodb.connection.MessageSettings
 951:             2             48  com.mongodb.connection.MessageSettings$Builder
 952:             2             48  com.mongodb.connection.ReplyMessage
 953:             2             48  com.mongodb.connection.RequestMessage$EncodingMetadata
 954:             2             48  com.mongodb.connection.ResponseBuffers
 955:             2             48  com.mongodb.connection.ServerConnectionState
 956:             2             48  com.mongodb.connection.ServerId
 957:             3             48  com.mongodb.connection.ServerVersion
 958:             2             48  com.mongodb.event.ClusterDescriptionChangedEvent
 959:             2             48  com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport$LoaderEntry
 960:             1             48  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$Mappings
 961:             2             48  com.sun.jmx.mbeanserver.WeakIdentityHashMap
 962:             2             48  com.sun.jmx.remote.internal.ServerNotifForwarder$IdAndFilter
 963:             3             48  com.sun.proxy.$Proxy5
