
 num     #instances         #bytes  class name
1401:             1             16  java.io.ObjectInputStream$$Lambda$53/945312452
1402:             1             16  java.lang.ApplicationShutdownHooks$1
1403:             1             16  java.lang.CharacterData00
1404:             1             16  java.lang.CharacterDataLatin1
1405:             1             16  java.lang.ClassValue$Identity
1406:             1             16  java.lang.Float
1407:             1             16  java.lang.Runtime
1408:             1             16  java.lang.String$CaseInsensitiveComparator
1409:             1             16  java.lang.System$2
1410:             1             16  java.lang.Terminator$1
1411:             1             16  java.lang.invoke.MemberName$Factory
1412:             1             16  java.lang.invoke.MethodHandleImpl$2
1413:             1             16  java.lang.invoke.MethodHandleImpl$3
1414:             1             16  java.lang.management.PlatformComponent$1
1415:             1             16  java.lang.management.PlatformComponent$10
1416:             1             16  java.lang.management.PlatformComponent$11
1417:             1             16  java.lang.management.PlatformComponent$12
1418:             1             16  java.lang.management.PlatformComponent$13
1419:             1             16  java.lang.management.PlatformComponent$14
1420:             1             16  java.lang.management.PlatformComponent$15
1421:             1             16  java.lang.management.PlatformComponent$2
1422:             1             16  java.lang.management.PlatformComponent$3
1423:             1             16  java.lang.management.PlatformComponent$4
1424:             1             16  java.lang.management.PlatformComponent$5
1425:             1             16  java.lang.management.PlatformComponent$6
1426:             1             16  java.lang.management.PlatformComponent$7
1427:             1             16  java.lang.management.PlatformComponent$8
1428:             1             16  java.lang.management.PlatformComponent$9
1429:             1             16  java.lang.ref.Reference$1
1430:             1             16  java.lang.ref.Reference$Lock
1431:             1             16  java.lang.reflect.Proxy$KeyFactory
1432:             1             16  java.lang.reflect.Proxy$ProxyClassFactory
1433:             1             16  java.lang.reflect.ReflectAccess
1434:             1             16  java.math.BigDecimal$1
1435:             1             16  java.net.InetAddress$2
1436:             1             16  java.net.URLClassLoader$7
1437:             1             16  java.nio.Bits$1
1438:             1             16  java.nio.Bits$1$1
1439:             1             16  java.nio.channels.spi.AbstractInterruptibleChannel$1
1440:             1             16  java.nio.charset.CoderResult$1
1441:             1             16  java.nio.charset.CoderResult$2
1442:             1             16  java.rmi.server.RMIClassLoader$2
1443:             1             16  java.rmi.server.RemoteObjectInvocationHandler
1444:             1             16  java.rmi.server.RemoteObjectInvocationHandler$MethodToHash_Maps
1445:             1             16  java.security.AllPermission
1446:             1             16  java.security.ProtectionDomain$2
1447:             1             16  java.security.ProtectionDomain$JavaSecurityAccessImpl
1448:             1             16  java.util.Collections$EmptyIterator
1449:             1             16  java.util.Collections$EmptyList
1450:             1             16  java.util.Collections$EmptySet
1451:             1             16  java.util.Collections$UnmodifiableCollection
1452:             1             16  java.util.Currency$CurrencyNameGetter
1453:             1             16  java.util.EnumMap$1
1454:             1             16  java.util.Hashtable$EntrySet
1455:             1             16  java.util.ResourceBundle$Control
1456:             1             16  java.util.Timer$1
1457:             1             16  java.util.concurrent.ThreadPoolExecutor$AbortPolicy
1458:             1             16  java.util.jar.JavaUtilJarAccessImpl
1459:             1             16  java.util.logging.LoggingProxyImpl
1460:             1             16  java.util.regex.Pattern$4
1461:             1             16  java.util.regex.Pattern$Begin
1462:             1             16  java.util.regex.Pattern$Caret
1463:             1             16  java.util.regex.Pattern$LastNode
1464:             1             16  java.util.regex.Pattern$Node
1465:             1             16  java.util.stream.Collectors$$Lambda$5/933699219
1466:             1             16  java.util.stream.Collectors$$Lambda$6/1896277646
1467:             1             16  java.util.stream.Collectors$$Lambda$7/1996181658
1468:             1             16  java.util.stream.Collectors$$Lambda$8/521645586
1469:             1             16  java.util.zip.ZipFile$1
1470:             1             16  javax.crypto.JceSecurityManager
1471:             1             16  javax.management.JMX
1472:             1             16  javax.management.MBeanServerBuilder
1473:             1             16  javax.management.NotificationBroadcasterSupport$1
1474:             1             16  javax.management.remote.rmi.RMIConnectionImpl_Stub
1475:             1             16  org.bson.BsonBinaryWriterSettings
1476:             1             16  org.bson.BsonNull
1477:             1             16  org.bson.BsonWriterSettings
1478:             1             16  org.bson.codecs.AtomicBooleanCodec
1479:             1             16  org.bson.codecs.AtomicIntegerCodec
1480:             1             16  org.bson.codecs.AtomicLongCodec
1481:             1             16  org.bson.codecs.BinaryCodec
1482:             1             16  org.bson.codecs.BsonArrayCodec
1483:             1             16  org.bson.codecs.BsonTypeClassMap
1484:             1             16  org.bson.codecs.ByteArrayCodec
1485:             1             16  org.bson.codecs.ByteCodec
1486:             1             16  org.bson.codecs.CharacterCodec
1487:             1             16  org.bson.codecs.CodeCodec
1488:             1             16  org.bson.codecs.DateCodec
1489:             1             16  org.bson.codecs.DecoderContext
1490:             1             16  org.bson.codecs.DecoderContext$Builder
1491:             1             16  org.bson.codecs.EncoderContext$Builder
1492:             1             16  org.bson.codecs.FloatCodec
1493:             1             16  org.bson.codecs.MaxKeyCodec
1494:             1             16  org.bson.codecs.MinKeyCodec
1495:             1             16  org.bson.codecs.ObjectIdCodec
1496:             1             16  org.bson.codecs.PatternCodec
1497:             1             16  org.bson.codecs.ShortCodec
1498:             1             16  org.bson.codecs.SymbolCodec
1499:             1             16  org.bson.codecs.ValueCodecProvider
1500:             1             16  org.bson.codecs.configuration.Optional$1
1501:             1             16  sun.management.ClassLoadingImpl
1502:             1             16  sun.management.HotSpotDiagnostic
1503:             1             16  sun.management.ManagementFactoryHelper$PlatformLoggingImpl
1504:             1             16  sun.management.jmxremote.ConnectorBootstrap$PermanentExporter
1505:             1             16  sun.management.jmxremote.LocalRMIServerSocketFactory
1506:             1             16  sun.misc.ASCIICaseInsensitiveComparator
1507:             1             16  sun.misc.FloatingDecimal$1
1508:             1             16  sun.misc.Launcher
1509:             1             16  sun.misc.Launcher$Factory
1510:             1             16  sun.misc.Perf
1511:             1             16  sun.misc.Unsafe
1512:             1             16  sun.net.ExtendedOptionsImpl$$Lambda$18/2022908125
1513:             1             16  sun.net.dns.OptionsImpl
1514:             1             16  sun.net.www.protocol.file.Handler
1515:             1             16  sun.net.www.protocol.jar.JarFileFactory
1516:             1             16  sun.nio.ch.DatagramDispatcher
1517:             1             16  sun.nio.ch.EPollPort$EventHandlerTask
1518:             1             16  sun.nio.ch.EPollSelectorProvider
1519:             1             16  sun.nio.ch.ExtendedSocketOption$1
1520:             1             16  sun.nio.ch.FileChannelImpl$1
1521:             1             16  sun.nio.ch.Invoker$1
1522:             1             16  sun.nio.ch.LinuxAsynchronousChannelProvider
1523:             1             16  sun.nio.ch.Net$1
1524:             1             16  sun.nio.ch.ThreadPool$$Lambda$17/2048160680
1525:             1             16  sun.nio.ch.UnixAsynchronousSocketChannelImpl$1
1526:             1             16  sun.nio.ch.UnixAsynchronousSocketChannelImpl$2
1527:             1             16  sun.nio.ch.Util$1
1528:             1             16  sun.nio.fs.LinuxFileSystemProvider
1529:             1             16  sun.reflect.GeneratedMethodAccessor10
1530:             1             16  sun.reflect.GeneratedMethodAccessor11
1531:             1             16  sun.reflect.GeneratedMethodAccessor12
1532:             1             16  sun.reflect.GeneratedMethodAccessor13
1533:             1             16  sun.reflect.GeneratedMethodAccessor14
1534:             1             16  sun.reflect.GeneratedMethodAccessor15
1535:             1             16  sun.reflect.GeneratedMethodAccessor16
1536:             1             16  sun.reflect.GeneratedMethodAccessor17
1537:             1             16  sun.reflect.GeneratedMethodAccessor18
1538:             1             16  sun.reflect.GeneratedMethodAccessor19
1539:             1             16  sun.reflect.GeneratedMethodAccessor2
1540:             1             16  sun.reflect.GeneratedMethodAccessor20
1541:             1             16  sun.reflect.GeneratedMethodAccessor21
1542:             1             16  sun.reflect.GeneratedMethodAccessor22
1543:             1             16  sun.reflect.GeneratedMethodAccessor23
1544:             1             16  sun.reflect.GeneratedMethodAccessor24
1545:             1             16  sun.reflect.GeneratedMethodAccessor25
1546:             1             16  sun.reflect.GeneratedMethodAccessor26
1547:             1             16  sun.reflect.GeneratedMethodAccessor27
1548:             1             16  sun.reflect.GeneratedMethodAccessor28
1549:             1             16  sun.reflect.GeneratedMethodAccessor3
1550:             1             16  sun.reflect.GeneratedMethodAccessor30
1551:             1             16  sun.reflect.GeneratedMethodAccessor31
1552:             1             16  sun.reflect.GeneratedMethodAccessor32
1553:             1             16  sun.reflect.GeneratedMethodAccessor33
1554:             1             16  sun.reflect.GeneratedMethodAccessor34
1555:             1             16  sun.reflect.GeneratedMethodAccessor35
1556:             1             16  sun.reflect.GeneratedMethodAccessor36
1557:             1             16  sun.reflect.GeneratedMethodAccessor37
1558:             1             16  sun.reflect.GeneratedMethodAccessor38
1559:             1             16  sun.reflect.GeneratedMethodAccessor39
1560:             1             16  sun.reflect.GeneratedMethodAccessor4
1561:             1             16  sun.reflect.GeneratedMethodAccessor40
1562:             1             16  sun.reflect.GeneratedMethodAccessor41
1563:             1             16  sun.reflect.GeneratedMethodAccessor42
1564:             1             16  sun.reflect.GeneratedMethodAccessor43
1565:             1             16  sun.reflect.GeneratedMethodAccessor44
1566:             1             16  sun.reflect.GeneratedMethodAccessor45
1567:             1             16  sun.reflect.GeneratedMethodAccessor46
1568:             1             16  sun.reflect.GeneratedMethodAccessor47
1569:             1             16  sun.reflect.GeneratedMethodAccessor48
1570:             1             16  sun.reflect.GeneratedMethodAccessor49
1571:             1             16  sun.reflect.GeneratedMethodAccessor5
1572:             1             16  sun.reflect.GeneratedMethodAccessor50
1573:             1             16  sun.reflect.GeneratedMethodAccessor51
1574:             1             16  sun.reflect.GeneratedMethodAccessor52
1575:             1             16  sun.reflect.GeneratedMethodAccessor53
1576:             1             16  sun.reflect.GeneratedMethodAccessor54
1577:             1             16  sun.reflect.GeneratedMethodAccessor55
1578:             1             16  sun.reflect.GeneratedMethodAccessor56
1579:             1             16  sun.reflect.GeneratedMethodAccessor57
1580:             1             16  sun.reflect.GeneratedMethodAccessor58
1581:             1             16  sun.reflect.GeneratedMethodAccessor59
1582:             1             16  sun.reflect.GeneratedMethodAccessor6
1583:             1             16  sun.reflect.GeneratedMethodAccessor60
1584:             1             16  sun.reflect.GeneratedMethodAccessor61
1585:             1             16  sun.reflect.GeneratedMethodAccessor62
1586:             1             16  sun.reflect.GeneratedMethodAccessor63
1587:             1             16  sun.reflect.GeneratedMethodAccessor64
1588:             1             16  sun.reflect.GeneratedMethodAccessor65
1589:             1             16  sun.reflect.GeneratedMethodAccessor66
1590:             1             16  sun.reflect.GeneratedMethodAccessor67
1591:             1             16  sun.reflect.GeneratedMethodAccessor68
1592:             1             16  sun.reflect.GeneratedMethodAccessor69
1593:             1             16  sun.reflect.GeneratedMethodAccessor7
1594:             1             16  sun.reflect.GeneratedMethodAccessor70
1595:             1             16  sun.reflect.GeneratedMethodAccessor71
1596:             1             16  sun.reflect.GeneratedMethodAccessor72
1597:             1             16  sun.reflect.GeneratedMethodAccessor73
1598:             1             16  sun.reflect.GeneratedMethodAccessor74
1599:             1             16  sun.reflect.GeneratedMethodAccessor75
1600:             1             16  sun.reflect.GeneratedMethodAccessor76
1601:             1             16  sun.reflect.GeneratedMethodAccessor8
1602:             1             16  sun.reflect.GeneratedMethodAccessor9
1603:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor11
1604:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor12
1605:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor16
1606:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor17
1607:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor18
1608:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor22
1609:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor23
1610:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor24
1611:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor26
1612:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor27
1613:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor28
1614:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor29
1615:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor32
1616:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor33
1617:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor39
1618:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor40
1619:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor41
1620:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor6
1621:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor7
1622:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor8
1623:             1             16  sun.reflect.ReflectionFactory
1624:             1             16  sun.reflect.generics.tree.BottomSignature
1625:             1             16  sun.reflect.generics.tree.VoidDescriptor
1626:             1             16  sun.rmi.runtime.Log$LoggerLogFactory
1627:             1             16  sun.rmi.runtime.RuntimeUtil
1628:             1             16  sun.rmi.server.UnicastRef
1629:             1             16  sun.rmi.server.UnicastServerRef$HashToMethod_Maps
1630:             1             16  sun.rmi.transport.DGCImpl$1
1631:             1             16  sun.rmi.transport.DGCImpl_Skel
1632:             1             16  sun.rmi.transport.DGCImpl_Stub
1633:             1             16  sun.rmi.transport.proxy.RMIDirectSocketFactory
1634:             1             16  sun.rmi.transport.tcp.TCPTransport$1
1635:             1             16  sun.security.rsa.RSAKeyFactory
1636:             1             16  sun.security.ssl.DummyX509KeyManager
1637:             1             16  sun.security.ssl.SessionId
1638:             1             16  sun.security.util.AlgorithmDecomposer
1639:             1             16  sun.security.util.ByteArrayLexOrder
1640:             1             16  sun.security.util.ByteArrayTagOrder
1641:             1             16  sun.util.calendar.Gregorian
1642:             1             16  sun.util.locale.provider.AuxLocaleProviderAdapter$NullProvider
1643:             1             16  sun.util.locale.provider.CalendarDataUtility$CalendarWeekParameterGetter
1644:             1             16  sun.util.locale.provider.SPILocaleProviderAdapter
1645:             1             16  sun.util.locale.provider.TimeZoneNameUtility$TimeZoneNameGetter
1646:             1             16  sun.util.resources.LocaleData
1647:             1             16  sun.util.resources.LocaleData$LocaleDataResourceBundleControl
Total       5652423      197083688
